paper_id,target_filename,corpus,action,year,journal,authors,title,doi,doi_url,oa_url,ezproxy_url,best_url,libkey_url,libkey_direct,in_holdings,retracted
p0502,p0502.pdf,yang_uzzi,PULL (institutional),2013.0,Psychological Science,"John R. Chambers, Barry R. Schlenker, Brian Collisson",Ideology and Prejudice,10.1177/0956797612447820,https://doi.org/10.1177/0956797612447820,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612447820,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612447820,https://libkey.io/libraries/1781/10.1177/0956797612447820,https://libkey.io/libraries/1781/articles/34505739/full-text-file,True,False
p0503,p0503.pdf,forrt,PULL (institutional),2012.0,Psychological Science,"Matthew Feinberg, Robb Willer",The Moral Roots of Environmental Attitudes,10.1177/0956797612449177,https://doi.org/10.1177/0956797612449177,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612449177,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612449177,https://libkey.io/libraries/1781/10.1177/0956797612449177,https://libkey.io/libraries/1781/articles/32701949/full-text-file,True,False
p0504,p0504.pdf,yang_uzzi,PULL (institutional),2013.0,Psychological Science,"Samantha J. Heintzelman, Jason Trent, Laura A. King",Encounters With Objective Coherence and the Experience of Meaning in Life,10.1177/0956797612465878,https://doi.org/10.1177/0956797612465878,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612465878,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612465878,https://libkey.io/libraries/1781/10.1177/0956797612465878,https://libkey.io/libraries/1781/articles/39969843/full-text-file,True,False
p0505,p0505.pdf,yang_uzzi,PULL (institutional),2013.0,Psychological Science,"Kristina M. Durante, Ashley Rae, Vladas Griskevicius",The Fluctuating Female Vote,10.1177/0956797612466416,https://doi.org/10.1177/0956797612466416,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612466416,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797612466416,https://libkey.io/libraries/1781/10.1177/0956797612466416,https://libkey.io/libraries/1781/articles/39947576/full-text-file,True,False
p0506,p0506.pdf,forrt,PULL (institutional),2013.0,Psychological Science,"Matthew L. Hughes, Lisa Geraci, Ross L. De Forrest",Aging 5 Years in 5 Minutes,10.1177/0956797613494853,https://doi.org/10.1177/0956797613494853,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613494853,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613494853,https://libkey.io/libraries/1781/10.1177/0956797613494853,https://libkey.io/libraries/1781/articles/48061350/full-text-file,True,False
p0507,p0507.pdf,forrt,PULL (institutional),2013.0,Psychological Science,"Kathleen D. Vohs, Jaideep Sengupta, Darren W. Dahl",The Price Had Better Be Right,10.1177/0956797613502732,https://doi.org/10.1177/0956797613502732,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613502732,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613502732,https://libkey.io/libraries/1781/10.1177/0956797613502732,https://libkey.io/libraries/1781/articles/48548630/full-text-file,True,False
p0508,p0508.pdf,yang_uzzi,PULL (institutional),2013.0,Psychological Science,"Andrew Hafenbrack, Zoe Kinias, Sigal G. Barsade",Debiasing the Mind Through Meditation,10.1177/0956797613503853,https://doi.org/10.1177/0956797613503853,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613503853,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613503853,https://libkey.io/libraries/1781/10.1177/0956797613503853,https://libkey.io/libraries/1781/articles/48636637/full-text-file,True,False
p0509,p0509.pdf,forrt,PULL (institutional),2013.0,Psychological Science,"Clara L. Wilkins, Cheryl R. Kaiser",Racial Progress as Threat to the Status Hierarchy,10.1177/0956797613508412,https://doi.org/10.1177/0956797613508412,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613508412,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797613508412,https://libkey.io/libraries/1781/10.1177/0956797613508412,https://libkey.io/libraries/1781/articles/48691196/full-text-file,True,False
p0510,p0510.pdf,yang_uzzi,PULL (institutional),2014.0,Psychological Science,"Chandra Sripada, Daniel Kessler, John Jonides",Methylphenidate Blocks Effort-Induced Depletion of Regulatory Control in Healthy Volunteers,10.1177/0956797614526415,https://doi.org/10.1177/0956797614526415,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614526415,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614526415,https://libkey.io/libraries/1781/10.1177/0956797614526415,https://libkey.io/libraries/1781/articles/50063805/full-text-file,True,False
p0511,p0511.pdf,forrt,PULL (institutional),2014.0,Psychological Science,"Maureen A. Craig, Jennifer A. Richeson",On the Precipice of a “Majority-Minority” America,10.1177/0956797614527113,https://doi.org/10.1177/0956797614527113,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614527113,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614527113,https://libkey.io/libraries/1781/10.1177/0956797614527113,https://libkey.io/libraries/1781/articles/49973845/full-text-file,True,False
p0512,p0512.pdf,forrt,PULL (institutional),2014.0,Psychological Science,"Azim Shariff, Joshua D. Greene, Johan C. Karremans et al.",Free Will and Punishment: A Mechanistic View of Human Nature Reduces Retribution,10.1177/0956797614534693,https://doi.org/10.1177/0956797614534693,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614534693,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614534693,https://libkey.io/libraries/1781/10.1177/0956797614534693,https://libkey.io/libraries/1781/articles/50826308/full-text-file,True,False
p0513,p0513.pdf,forrt,PULL (institutional),2014.0,Psychological Science,"Sei Jin Ko, Melody Sadler, Adam D. Galinsky",The Sound of Power,10.1177/0956797614553009,https://doi.org/10.1177/0956797614553009,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614553009,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614553009,https://libkey.io/libraries/1781/10.1177/0956797614553009,https://libkey.io/libraries/1781/articles/53309614/full-text-file,True,False
p0514,p0514.pdf,forrt,PULL (institutional),2014.0,Psychological Science,"Michael Schaerer, Roderick I. Swaab, Adam D. Galinsky",Anchors Weigh More Than Power,10.1177/0956797614558718,https://doi.org/10.1177/0956797614558718,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614558718,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614558718,https://libkey.io/libraries/1781/10.1177/0956797614558718,https://libkey.io/libraries/1781/articles/53451027/full-text-file,True,False
p0515,p0515.pdf,both,PULL (institutional),2015.0,Psychological Science,"Daniella Kupor, Kristin Laurin, Jonathan Levav",Anticipating Divine Protection? Reminders of God Can Increase Nonmoral Risk Taking,10.1177/0956797614563108,https://doi.org/10.1177/0956797614563108,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614563108,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614563108,https://libkey.io/libraries/1781/10.1177/0956797614563108,https://libkey.io/libraries/1781/articles/54076969/full-text-file,True,False
p0516,p0516.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Anuj Shah, Eldar Shafir, Sendhil Mullainathan",Scarcity Frames Value,10.1177/0956797614563958,https://doi.org/10.1177/0956797614563958,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614563958,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797614563958,https://libkey.io/libraries/1781/10.1177/0956797614563958,https://libkey.io/libraries/1781/articles/53972005/full-text-file,True,False
p0517,p0517.pdf,forrt,"AUTO (open-access, skip)",2015.0,Psychological Science,"Ana Catarino, Charlotte Küpper, Aliza Werner‐Seidler et al.",Failing to Forget,10.1177/0956797615569889,https://doi.org/10.1177/0956797615569889,https://journals.sagepub.com/doi/pdf/10.1177/0956797615569889,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615569889,https://journals.sagepub.com/doi/pdf/10.1177/0956797615569889,https://libkey.io/libraries/1781/10.1177/0956797615569889,,,
p0518,p0518.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Irene Scopelliti, George Loewenstein, Joachim Vosgerau",You Call It “Self-Exuberance”; I Call It “Bragging”,10.1177/0956797615573516,https://doi.org/10.1177/0956797615573516,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615573516,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615573516,https://libkey.io/libraries/1781/10.1177/0956797615573516,https://libkey.io/libraries/1781/articles/55084048/full-text-file,True,False
p0519,p0519.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Julia K. Boehm, Ashley Winning, Suzanne C. Segerstrom et al.",Variability Modifies Life Satisfaction’s Association With Mortality Risk in Older Adults,10.1177/0956797615581491,https://doi.org/10.1177/0956797615581491,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615581491,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615581491,https://libkey.io/libraries/1781/10.1177/0956797615581491,https://libkey.io/libraries/1781/articles/55331769/full-text-file,True,False
p0520,p0520.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Stav Atir, Emily Rosenzweig, David Dunning",When Knowledge Knows No Bounds,10.1177/0956797615588195,https://doi.org/10.1177/0956797615588195,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615588195,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615588195,https://libkey.io/libraries/1781/10.1177/0956797615588195,https://libkey.io/libraries/1781/articles/55722190/full-text-file,True,False
p0521,p0521.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Devon Proudfoot, Aaron C. Kay, Christy Zhou Koval",A Gender Bias in the Attribution of Creativity,10.1177/0956797615598739,https://doi.org/10.1177/0956797615598739,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615598739,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615598739,https://libkey.io/libraries/1781/10.1177/0956797615598739,https://libkey.io/libraries/1781/articles/56374555/full-text-file,True,False
p0522,p0522.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Adam Eric Greenberg, Stephen A. Spiller",Opportunity Cost Neglect Attenuates the Effect of Choices on Preferences,10.1177/0956797615608267,https://doi.org/10.1177/0956797615608267,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615608267,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615608267,https://libkey.io/libraries/1781/10.1177/0956797615608267,https://libkey.io/libraries/1781/articles/56989351/full-text-file,True,False
p0523,p0523.pdf,forrt,PULL (institutional),2015.0,Psychological Science,"Shanette C. Porter, Michelle Rheinschmidt‐Same, Jennifer A. Richeson",Inferring Identity From Language,10.1177/0956797615612202,https://doi.org/10.1177/0956797615612202,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615612202,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615612202,https://libkey.io/libraries/1781/10.1177/0956797615612202,https://libkey.io/libraries/1781/articles/57209452/full-text-file,True,False
p0524,p0524.pdf,forrt,"AUTO (open-access, skip)",2015.0,Psychological Science,"Mintao Zhao, HH Bülthoff, I Bülthoff",Beyond Faces and Expertise,10.1177/0956797615617779,https://doi.org/10.1177/0956797615617779,https://journals.sagepub.com/doi/pdf/10.1177/0956797615617779,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615617779,https://journals.sagepub.com/doi/pdf/10.1177/0956797615617779,https://libkey.io/libraries/1781/10.1177/0956797615617779,,,
p0525,p0525.pdf,both,PULL (institutional),2016.0,Psychological Science,"Andrew R. Todd, Kelsey C. Thiem, Rebecca Neel",Does Seeing Faces of Young Black Boys Facilitate the Identification of Threatening Stimuli?,10.1177/0956797615624492,https://doi.org/10.1177/0956797615624492,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615624492,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615624492,https://libkey.io/libraries/1781/10.1177/0956797615624492,https://libkey.io/libraries/1781/articles/57873876/full-text-file,True,False
p0526,p0526.pdf,forrt,PULL (institutional),2016.0,Psychological Science,"Eileen Y. Chou, Bidhan L. Parmar, Adam D. Galinsky",Economic Insecurity Increases Physical Pain,10.1177/0956797615625640,https://doi.org/10.1177/0956797615625640,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615625640,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797615625640,https://libkey.io/libraries/1781/10.1177/0956797615625640,https://libkey.io/libraries/1781/articles/58019242/full-text-file,True,False
p0527,p0527.pdf,yang_uzzi,PULL (institutional),2016.0,Psychological Science,"Joshua M. Ackerman, Jon K. Maner, Stephanie M. Carpenter",Going All In,10.1177/0956797616636631,https://doi.org/10.1177/0956797616636631,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616636631,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616636631,https://libkey.io/libraries/1781/10.1177/0956797616636631,https://libkey.io/libraries/1781/articles/58481497/full-text-file,True,False
p0528,p0528.pdf,forrt,"AUTO (open-access, skip)",2016.0,Psychological Science,"Kyla Haimovitz, Carol S. Dweck",Parents’ Views of Failure Predict Children’s Fixed and Growth Intelligence Mind-Sets,10.1177/0956797616639727,https://doi.org/10.1177/0956797616639727,https://journals.sagepub.com/doi/pdf/10.1177/0956797616639727,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616639727,https://journals.sagepub.com/doi/pdf/10.1177/0956797616639727,https://libkey.io/libraries/1781/10.1177/0956797616639727,,,
p0529,p0529.pdf,forrt,PULL (institutional),2016.0,Psychological Science,"Young Eun Huh, Joachim Vosgerau, Carey K. Morewedge",More Similar but Less Satisfying,10.1177/0956797616640705,https://doi.org/10.1177/0956797616640705,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616640705,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616640705,https://libkey.io/libraries/1781/10.1177/0956797616640705,https://libkey.io/libraries/1781/articles/58716262/full-text-file,True,False
p0530,p0530.pdf,forrt,PULL (institutional),2016.0,Psychological Science,"Christina M. Tworek, Andrei Cimpian",Why Do People Tend to Infer “Ought” From “Is”? The Role of Biases in Explanation,10.1177/0956797616650875,https://doi.org/10.1177/0956797616650875,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616650875,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616650875,https://libkey.io/libraries/1781/10.1177/0956797616650875,https://libkey.io/libraries/1781/articles/59471774/full-text-file,True,False
p0531,p0531.pdf,forrt,PULL (institutional),2016.0,Psychological Science,"Marissa Sharif, Daniel M. Oppenheimer",The Effect of Relative Encoding on Memory-Based Judgments,10.1177/0956797616651973,https://doi.org/10.1177/0956797616651973,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616651973,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616651973,https://libkey.io/libraries/1781/10.1177/0956797616651973,https://libkey.io/libraries/1781/articles/59354441/full-text-file,True,False
p0532,p0532.pdf,forrt,PULL (institutional),2016.0,Psychological Science,"Steven A. Sloman, Nathaniel Rabb",Your Understanding Is My Understanding,10.1177/0956797616662271,https://doi.org/10.1177/0956797616662271,,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616662271,https://kuleuven.e-bronnen.be/login?url=https://doi.org/10.1177/0956797616662271,https://libkey.io/libraries/1781/10.1177/0956797616662271,https://libkey.io/libraries/1781/articles/60377932/full-text-file,True,False
